0,75.36799347,104
0.004,75.33626238,104
0.008,75.3045531,104
0.012,75.27286605,104
0.016,75.24120163,104
0.02,75.20956023,104
0.024,75.17794226,104
0.028,75.14634812,104
0.032,75.11477823,104
0.036,75.08323297,104
0.04,75.05171276,104
0.044,75.02021799,104
0.048,74.98874907,104
0.052,74.95730641,104
0.056,74.92589039,104
0.06,74.89450144,104
0.064,74.86313995,104
0.068,74.83180632,104
0.072,74.80050096,104
0.076,74.76922427,104
0.08,74.73797666,104
0.084,74.70675852,104
0.088,74.67557025,104
0.092,74.64441228,104
0.096,74.61328498,104
0.1,74.58218878,104
0.104,74.55112406,104
0.108,74.52009125,104
0.112,74.48909072,104
0.116,74.4581229,104
0.12,74.42718818,104
0.124,74.39628697,104
0.128,74.36541967,104
0.132,74.33458668,104
0.136,74.30378841,104
0.14,74.27302525,104
0.144,74.24229762,104
0.148,74.21160591,104
0.152,74.18095053,104
0.156,74.15033188,104
0.16,74.11975036,104
0.164,74.08920638,104
0.168,74.05870034,104
0.172,74.02823264,104
0.176,73.99780369,104
0.18,73.96741389,104
0.184,73.93706364,104
0.188,73.90675334,104
0.192,73.8764834,104
0.196,73.84625422,104
0.2,73.81606621,104
0.204,73.78591976,104
0.208,73.75581528,104
0.212,73.72575318,104
0.216,73.69573385,104
0.22,73.6657577,104
0.224,73.63582513,104
0.228,73.60593655,104
0.232,73.57609235,104
0.236,73.54629295,104
0.24,73.51653874,104
0.244,73.48683012,104
0.248,73.45716751,104
0.252,73.4275513,104
0.256,73.3979819,104
0.26,73.3684597,104
0.264,73.33898512,104
0.268,73.30955855,104
0.272,73.2801804,104
0.276,73.25085107,104
0.28,73.22157097,104
0.284,73.19234049,104
0.288,73.16316004,104
0.292,73.13403003,104
0.296,73.10495085,104
0.3,73.07592292,104
0.304,73.04694662,104
0.308,73.01802237,104
0.312,72.98915057,104
0.316,72.96033162,104
0.32,72.93156592,104
0.324,72.90285388,104
0.328,72.8741959,104
0.332,72.84559239,104
0.336,72.81704374,104
0.34,72.78855036,104
0.344,72.76011265,104
0.348,72.73173102,104
